49947_1#381.assembly	100.0	0.11	Neural Network (Specific Model)	11	0.885	178468	314.84316702819956	4913140	0.51	4610	None
49989_1#132.assembly	100.0	0.8	Neural Network (Specific Model)	11	0.88	456783	307.84548751007253	5198083	0.51	4964	None
49937_1#375.assembly	100.0	0.12	Neural Network (Specific Model)	11	0.883	370176	314.9069169960474	5404203	0.57	5060	None
49989_2#177.assembly	100.0	0.31	Neural Network (Specific Model)	11	0.88	387682	312.43490838958536	5512221	0.57	5185	None
49989_2#366.assembly	100.0	1.29	Neural Network (Specific Model)	11	0.881	242614	307.57434460676404	5225484	0.51	4997	None
49990_1#213.assembly	100.0	0.53	Neural Network (Specific Model)	11	0.877	292970	304.07832219747587	5591863	0.57	5388	None
49937_1#315.assembly	100.0	0.06	Neural Network (Specific Model)	11	0.879	331594	312.18884892086334	5323063	0.57	5004	None
49947_1#28.assembly	100.0	1.27	Neural Network (Specific Model)	11	0.882	159660	307.7097230644835	5167957	0.51	4947	None
49937_1#174.assembly	100.0	0.7	Neural Network (Specific Model)	11	0.879	358028	308.8403963736032	4988714	0.51	4743	None
49989_2#382.assembly	100.0	0.95	Neural Network (Specific Model)	11	0.884	110247	303.65206713057717	5027853	0.51	4886	None
49990_1#121.assembly	100.0	0.06	Neural Network (Specific Model)	11	0.881	294393	314.6399286987522	5399272	0.57	5049	None
49947_1#310.assembly	100.0	1.26	Neural Network (Specific Model)	11	0.883	136366	307.8729041606293	5041921	0.51	4831	None
49937_1#340.assembly	100.0	1.14	Neural Network (Specific Model)	11	0.883	171204	305.18312635521386	5253277	0.51	5073	None
49990_1#145.assembly	100.0	0.81	Neural Network (Specific Model)	11	0.874	104923	294.2883944877968	6070529	0.56	6023	None
49989_1#251.assembly	100.0	0.52	Neural Network (Specific Model)	11	0.882	238242	309.38112670327433	5165644	0.51	4917	None
49989_1#31.assembly	100.0	0.21	Neural Network (Specific Model)	11	0.881	279199	313.09937638302154	5294042	0.57	4971	None
49989_2#33.assembly	100.0	0.13	Neural Network (Specific Model)	11	0.882	150177	306.44071954210955	5092914	0.51	4892	None
49989_2#155.assembly	100.0	0.07	Neural Network (Specific Model)	11	0.88	375039	314.6978155339806	5293744	0.57	4944	None
49989_2#96.assembly	100.0	0.2	Neural Network (Specific Model)	11	0.883	335906	314.93374660984114	5510925	0.57	5162	None
49937_1#176.assembly	100.0	0.06	Neural Network (Specific Model)	11	0.878	214823	309.77372397272893	5731461	0.57	5427	None
49947_1#241.assembly	100.0	0.07	Neural Network (Specific Model)	11	0.88	307615	316.8756724447101	5411040	0.57	5019	None
49937_1#207.assembly	100.0	0.35	Neural Network (Specific Model)	11	0.877	229962	311.10848791455874	5671684	0.57	5337	None
49989_2#182.assembly	100.0	0.08	Neural Network (Specific Model)	11	0.876	127482	302.82758620689657	5225385	0.5	5046	None
49989_1#339.assembly	100.0	0.2	Neural Network (Specific Model)	11	0.883	239941	310.0057107893127	5153204	0.51	4903	None
49990_2#125.assembly	100.0	1.37	Neural Network (Specific Model)	11	0.881	222182	306.9130434782609	5276191	0.51	5060	None
49937_1#145.assembly	100.0	0.2	Neural Network (Specific Model)	11	0.883	242099	313.90114142000385	5501860	0.57	5169	None
49947_1#81.assembly	100.0	0.46	Neural Network (Specific Model)	11	0.878	248554	307.0926626323752	5537207	0.57	5288	None
49990_1#54.assembly	100.0	0.66	Neural Network (Specific Model)	11	0.883	222182	307.6165491497304	5029256	0.51	4822	None
49937_1#113.assembly	100.0	0.61	Neural Network (Specific Model)	11	0.881	224207	308.86351899668017	5692596	0.57	5422	None
49990_2#256.assembly	100.0	0.27	Neural Network (Specific Model)	11	0.882	341018	316.0143973673385	5217146	0.58	4862	None
49989_1#274.assembly	100.0	1.3	Neural Network (Specific Model)	11	0.881	249607	306.0653386454183	5221394	0.51	5020	None
49989_2#141.assembly	100.0	0.38	Neural Network (Specific Model)	11	0.88	210287	304.0652525252525	5121064	0.51	4950	None
49937_1#254.assembly	100.0	0.3	Neural Network (Specific Model)	11	0.881	174220	308.7930602006689	5022316	0.51	4784	None
49989_1#220.assembly	100.0	1.07	Neural Network (Specific Model)	11	0.878	234334	305.7805655117483	5239981	0.5	5022	None
49937_1#1.assembly	100.0	0.17	Neural Network (Specific Model)	11	0.88	119999	307.1701382129648	5368695	0.57	5137	None
49990_2#294.assembly	100.0	0.26	Neural Network (Specific Model)	11	0.882	431364	316.1817620419926	5216868	0.58	4858	None
49937_1#332.assembly	100.0	0.69	Neural Network (Specific Model)	11	0.877	151530	299.4880887434079	5624852	0.57	5499	None
49990_1#285.assembly	100.0	0.04	Neural Network (Specific Model)	11	0.88	259473	314.8312650120096	5354286	0.57	4996	None
49990_1#81.assembly	100.0	0.47	Neural Network (Specific Model)	11	0.879	248554	306.2444402563136	5538726	0.57	5306	None
49937_1#138.assembly	100.0	0.71	Neural Network (Specific Model)	11	0.881	50785	298.8712598425197	5160237	0.51	5080	None
49990_2#303.assembly	100.0	1.08	Neural Network (Specific Model)	11	0.88	245383	300.3704767375072	5341494	0.51	5223	None
49989_1#258.assembly	100.0	0.17	Neural Network (Specific Model)	11	0.883	101199	304.83701479734077	4821881	0.51	4663	None
49937_1#247.assembly	100.0	0.2	Neural Network (Specific Model)	11	0.883	339795	312.35800077489347	5470133	0.57	5162	None
49989_2#358.assembly	100.0	1.13	Neural Network (Specific Model)	11	0.881	209194	303.425868123293	5284418	0.51	5126	None
49990_1#374.assembly	100.0	0.82	Neural Network (Specific Model)	11	0.883	370173	313.3848955338317	5546599	0.57	5217	None
49989_2#13.assembly	100.0	1.33	Neural Network (Specific Model)	11	0.884	170445	303.1991782430053	5250412	0.51	5111	None
49947_1#182.assembly	100.0	0.14	Neural Network (Specific Model)	11	0.881	168382	306.0394098625707	5148208	0.51	4948	None
49989_2#69.assembly	100.0	0.14	Neural Network (Specific Model)	11	0.882	150058	302.70170511534604	5124939	0.51	4985	None
49947_1#246.assembly	100.0	0.68	Neural Network (Specific Model)	11	0.883	196560	302.8149613717731	5447807	0.5	5307	None
49937_1#261.assembly	100.0	0.09	Neural Network (Specific Model)	11	0.879	112243	301.33953672540093	5184326	0.51	5051	None
49947_1#343.assembly	100.0	0.29	Neural Network (Specific Model)	11	0.883	134536	302.4721993410214	4984325	0.51	4856	None
49947_1#187.assembly	100.0	0.2	Neural Network (Specific Model)	11	0.88	291396	316.5609126984127	5428847	0.57	5040	None
49990_1#273.assembly	100.0	1.32	Neural Network (Specific Model)	11	0.883	276205	304.5207554593744	5250190	0.51	5083	None
49990_1#308.assembly	100.0	0.52	Neural Network (Specific Model)	11	0.878	144845	298.29126939614883	5442313	0.5	5349	None
49937_1#43.assembly	100.0	0.97	Neural Network (Specific Model)	11	0.883	209196	306.94293311515645	5090132	0.51	4889	None
49989_1#306.assembly	100.0	1.04	Neural Network (Specific Model)	11	0.88	208654	300.72440338722095	5315745	0.51	5196	None
49947_1#312.assembly	100.0	0.53	Neural Network (Specific Model)	11	0.883	182729	298.90023612750883	5151000	0.51	5082	None
49947_1#223.assembly	100.0	0.47	Neural Network (Specific Model)	11	0.879	198898	306.66773766773764	5529710	0.57	5291	None
49990_2#312.assembly	100.0	0.48	Neural Network (Specific Model)	11	0.883	171495	315.1177478056091	4993972	0.51	4671	None
49989_2#265.assembly	99.99	0.13	Neural Network (Specific Model)	11	0.882	150098	307.11126732275557	5195463	0.51	4979	None
49989_2#153.assembly	100.0	0.66	Neural Network (Specific Model)	11	0.884	222182	311.1740073768713	4862046	0.51	4609	None
49989_2#98.assembly	100.0	93.89	Neural Network (Specific Model)	11	0.87	250632	313.0132100396301	8970575	0.45	8327	None
49989_1#16.assembly	100.0	1.18	Neural Network (Specific Model)	11	0.877	361967	309.0084050840508	5145367	0.51	4878	None
49990_2#145.assembly	100.0	0.1	Neural Network (Specific Model)	11	0.883	354070	317.4330338040223	5030221	0.5	4674	None
49937_1#88.assembly	100.0	0.5	Neural Network (Specific Model)	11	0.878	202582	302.0025863661555	5574448	0.57	5413	None
49989_1#154.assembly	100.0	1.35	Neural Network (Specific Model)	11	0.878	333646	306.24930251096055	5244048	0.51	5018	None
49989_1#44.assembly	100.0	0.27	Neural Network (Specific Model)	11	0.879	112143	303.20830085736554	5304328	0.51	5132	None
49989_2#170.assembly	100.0	1.27	Neural Network (Specific Model)	11	0.883	221139	304.7487339306584	5305465	0.51	5134	None
49947_1#308.assembly	100.0	0.52	Neural Network (Specific Model)	11	0.878	144845	297.07361162877373	5437325	0.5	5366	None
49990_1#22.assembly	100.0	0.86	Neural Network (Specific Model)	11	0.881	210287	304.1255942947702	5221547	0.51	5048	None
49989_1#216.assembly	100.0	1.19	Neural Network (Specific Model)	11	0.879	278921	310.5531430934657	5115871	0.51	4836	None
49990_2#73.assembly	100.0	0.46	Neural Network (Specific Model)	11	0.879	268243	308.7138075313808	5026853	0.51	4780	None
49989_1#340.assembly	100.0	1.15	Neural Network (Specific Model)	11	0.878	213892	311.11654135338347	5082024	0.5	4788	None
49937_1#163.assembly	100.0	1.14	Neural Network (Specific Model)	11	0.881	190808	307.1916299559471	5215028	0.51	4994	None
49990_1#379.assembly	100.0	0.41	Neural Network (Specific Model)	11	0.881	215880	304.6315682694258	5106458	0.51	4929	None
49989_1#308.assembly	100.0	0.71	Neural Network (Specific Model)	11	0.878	263692	309.5392803917394	4959404	0.51	4697	None
49937_1#305.assembly	100.0	0.2	Neural Network (Specific Model)	11	0.883	307140	312.98928229665074	5548953	0.57	5225	None
49990_2#131.assembly	100.0	1.14	Neural Network (Specific Model)	11	0.879	279643	305.96192185007976	5225857	0.51	5016	None
49989_1#87.assembly	100.0	1.15	Neural Network (Specific Model)	11	0.881	234344	313.40295629820054	4975537	0.5	4668	None
49937_1#15.assembly	100.0	0.11	Neural Network (Specific Model)	11	0.88	377885	314.7998021760633	5414265	0.57	5055	None
49937_1#292.assembly	100.0	0.22	Neural Network (Specific Model)	11	0.887	374472	319.912780656304	5005131	0.5	4632	None
49947_1#318.assembly	82.37	2.34	Neural Network (Specific Model)	11	0.845	4914	254.7429702970297	2280018	0.33	2525	None
49989_1#110.assembly	100.0	0.85	Neural Network (Specific Model)	11	0.882	362179	311.42655128746304	5007625	0.51	4738	None
49937_1#73.assembly	100.0	0.17	Neural Network (Specific Model)	11	0.874	460723	303.9619370979271	5827655	0.57	5596	None
49990_1#253.assembly	100.0	1.25	Neural Network (Specific Model)	11	0.882	223039	311.3050458715596	5067776	0.51	4796	None
49989_2#244.assembly	100.0	0.18	Neural Network (Specific Model)	11	0.887	578342	317.60372157133014	4667567	0.51	4353	None
49990_1#156.assembly	100.0	0.64	Neural Network (Specific Model)	11	0.879	182948	304.8285992217899	5339573	0.5	5140	None
49990_1#95.assembly	100.0	0.99	Neural Network (Specific Model)	11	0.875	104923	295.5912084293711	6147963	0.56	6074	None
49989_2#200.assembly	100.0	0.98	Neural Network (Specific Model)	11	0.878	213260	306.8263243024666	5178423	0.51	4946	None
49989_2#380.assembly	100.0	1.06	Neural Network (Specific Model)	11	0.878	222603	309.7195897435897	5152499	0.5	4875	None
49937_1#242.assembly	100.0	1.16	Neural Network (Specific Model)	11	0.882	190808	309.0346666666667	5117312	0.51	4875	None
49990_2#57.assembly	100.0	0.06	Neural Network (Specific Model)	11	0.879	193194	306.9764705882353	5158231	0.51	4930	None
49989_1#116.assembly	100.0	87.29	Neural Network (Specific Model)	11	0.883	214503	309.0936819172113	10588671	0.54	10098	None
49989_1#259.assembly	100.0	0.68	Neural Network (Specific Model)	11	0.884	233805	315.2349267872524	4960205	0.51	4644	None
49990_1#24.assembly	100.0	1.22	Neural Network (Specific Model)	11	0.883	173577	304.1942557733359	5318728	0.51	5153	None
49937_1#85.assembly	100.0	0.22	Neural Network (Specific Model)	11	0.88	366631	316.9197776012708	5433958	0.57	5036	None
49990_2#279.assembly	100.0	0.2	Neural Network (Specific Model)	11	0.881	109560	300.8718052738337	5040387	0.51	4930	None
49989_2#232.assembly	100.0	1.24	Neural Network (Specific Model)	11	0.883	183448	311.66798914178327	5064955	0.51	4789	None
49990_2#107.assembly	100.0	1.11	Neural Network (Specific Model)	11	0.88	202433	305.68107476635515	5344683	0.5	5136	None
49990_1#117.assembly	100.0	0.52	Neural Network (Specific Model)	11	0.877	292970	302.9700332963374	5591283	0.57	5406	None
49947_1#252.assembly	100.0	0.69	Neural Network (Specific Model)	11	0.883	246032	307.29231717337717	5074745	0.51	4868	None
49990_2#113.assembly	100.0	0.14	Neural Network (Specific Model)	11	0.879	409529	315.0241480038948	5513647	0.57	5135	None
49989_2#136.assembly	100.0	0.98	Neural Network (Specific Model)	11	0.882	229045	302.33544429052046	5190145	0.51	5053	None
49989_1#153.assembly	100.0	1.12	Neural Network (Specific Model)	11	0.88	331963	310.19455414674707	5076136	0.51	4811	None
49989_1#160.assembly	100.0	1.28	Neural Network (Specific Model)	11	0.881	167863	305.0198212203653	5335825	0.51	5146	None
49937_1#213.assembly	100.0	0.14	Neural Network (Specific Model)	11	0.882	302307	313.9963164017061	5497490	0.57	5158	None
49989_1#264.assembly	100.0	0.72	Neural Network (Specific Model)	11	0.886	353253	317.845939675174	4629723	0.51	4310	None
49937_1#128.assembly	100.0	1.24	Neural Network (Specific Model)	11	0.879	161515	305.2349272349272	5003148	0.51	4810	None
49937_1#295.assembly	100.0	1.22	Neural Network (Specific Model)	11	0.882	214133	302.58021496815286	5159041	0.51	5024	None
49989_1#163.assembly	100.0	0.52	Neural Network (Specific Model)	11	0.882	190833	305.767517875383	5081774	0.51	4895	None
49990_2#89.assembly	100.0	1.14	Neural Network (Specific Model)	11	0.883	173578	307.15605999189296	5140472	0.51	4934	None
49989_1#381.assembly	100.0	0.76	Neural Network (Specific Model)	11	0.88	192205	307.1141498216409	5273929	0.5	5046	None
49989_1#26.assembly	100.0	0.77	Neural Network (Specific Model)	11	0.88	390352	308.713567839196	5224838	0.51	4975	None
49989_1#312.assembly	100.0	1.01	Neural Network (Specific Model)	11	0.881	264390	305.21723300970876	5127932	0.51	4944	None
49989_2#268.assembly	100.0	1.28	Neural Network (Specific Model)	11	0.878	284580	311.58766501650166	5153222	0.5	4848	None
49937_1#269.assembly	100.0	1.82	Neural Network (Specific Model)	11	0.881	191196	303.7170835757223	5326637	0.51	5157	None
49947_1#339.assembly	100.0	0.24	Neural Network (Specific Model)	11	0.88	136246	300.3259842519685	5192519	0.51	5080	None
49937_1#67.assembly	100.0	0.07	Neural Network (Specific Model)	11	0.881	307615	316.6862549800797	5407035	0.57	5020	None
49990_1#127.assembly	100.0	0.87	Neural Network (Specific Model)	11	0.875	116650	298.41276524082184	6064770	0.56	5938	None
49990_2#305.assembly	100.0	0.45	Neural Network (Specific Model)	11	0.88	269713	304.9879739094986	5091951	0.51	4906	None
49947_1#148.assembly	100.0	0.37	Neural Network (Specific Model)	11	0.88	209883	302.6924627166465	5110050	0.51	4962	None
49989_2#4.assembly	100.0	0.05	Neural Network (Specific Model)	11	0.882	294393	314.7702380952381	5388263	0.57	5040	None
49989_1#313.assembly	100.0	0.3	Neural Network (Specific Model)	11	0.883	135276	299.52127659574467	5349714	0.51	5264	None
49990_1#369.assembly	100.0	0.85	Neural Network (Specific Model)	11	0.88	198563	303.56503662641063	5215630	0.51	5051	None
49989_2#124.assembly	100.0	1.27	Neural Network (Specific Model)	11	0.882	222271	311.37275761368375	5067582	0.51	4794	None
49947_1#56.assembly	100.0	0.65	Neural Network (Specific Model)	11	0.885	159532	304.95438596491226	5001820	0.51	4845	None
49989_2#144.assembly	100.0	0.11	Neural Network (Specific Model)	11	0.877	348799	309.74785100286533	5534197	0.57	5235	None
49947_1#320.assembly	100.0	0.42	Neural Network (Specific Model)	11	0.88	96272	299.36846229187074	5197798	0.51	5105	None
49947_1#87.assembly	100.0	0.3	Neural Network (Specific Model)	11	0.88	423454	312.21494957484674	5370700	0.57	5057	None
49990_2#221.assembly	100.0	0.99	Neural Network (Specific Model)	11	0.882	177903	306.4134	5201119	0.51	5000	None
49990_1#245.assembly	100.0	49.33	Neural Network (Specific Model)	11	0.886	164267	305.98776309348995	8453341	0.51	8172	None
49990_1#114.assembly	100.0	0.02	Neural Network (Specific Model)	11	0.882	86190	312.52807841535633	5195799	0.51	4897	None
49989_2#107.assembly	100.0	1.16	Neural Network (Specific Model)	11	0.882	237085	309.72924779667966	5133071	0.5	4879	None
49989_2#379.assembly	100.0	1.17	Neural Network (Specific Model)	11	0.882	234365	310.1792218543046	5086630	0.51	4832	None
49989_2#322.assembly	100.0	0.37	Neural Network (Specific Model)	11	0.881	190833	307.3214661891721	4960966	0.51	4747	None
49989_1#64.assembly	100.0	0.63	Neural Network (Specific Model)	11	0.886	351431	315.8455497382199	4893544	0.51	4584	None
49989_1#355.assembly	100.0	0.2	Neural Network (Specific Model)	11	0.879	120886	309.4506989044201	5581970	0.57	5294	None
49947_1#377.assembly	100.0	0.02	Neural Network (Specific Model)	11	0.882	85556	310.83248936601177	5210132	0.51	4937	None
49989_1#114.assembly	100.0	0.53	Neural Network (Specific Model)	11	0.878	273563	305.5558961782138	5098369	0.51	4893	None
49989_1#196.assembly	100.0	0.45	Neural Network (Specific Model)	11	0.881	311692	308.68513179571664	5094404	0.51	4856	None
49989_1#292.assembly	100.0	0.35	Neural Network (Specific Model)	11	0.876	123824	305.36915887850466	5139255	0.51	4922	None
49989_2#76.assembly	100.0	1.17	Neural Network (Specific Model)	11	0.882	209194	304.31467980295565	5242912	0.51	5075	None
49937_1#241.assembly	100.0	0.47	Neural Network (Specific Model)	11	0.878	330346	307.1799962185668	5540659	0.57	5289	None
49937_1#314.assembly	100.0	1.25	Neural Network (Specific Model)	11	0.882	233499	311.38206465067776	5068044	0.51	4795	None
49990_1#92.assembly	100.0	1.12	Neural Network (Specific Model)	11	0.882	202168	304.48182720953326	5204946	0.51	5035	None
49947_1#92.assembly	100.0	1.12	Neural Network (Specific Model)	11	0.882	202168	304.45124131082423	5204377	0.51	5035	None
49989_2#89.assembly	100.0	1.18	Neural Network (Specific Model)	11	0.882	226844	304.6703491812981	5244198	0.51	5069	None
49937_1#337.assembly	100.0	0.2	Neural Network (Specific Model)	11	0.883	370176	317.40044070512823	5371437	0.58	4992	None
49989_1#38.assembly	100.0	1.08	Neural Network (Specific Model)	11	0.878	356974	311.60697338559936	5150977	0.5	4847	None
49990_2#270.assembly	100.0	1.28	Neural Network (Specific Model)	11	0.882	226830	306.2980106362025	5278071	0.51	5077	None
49990_2#186.assembly	100.0	0.66	Neural Network (Specific Model)	11	0.88	307933	305.50319361277445	5210747	0.51	5010	None
49937_1#170.assembly	100.0	0.1	Neural Network (Specific Model)	11	0.881	131588	314.1240740740741	5189366	0.58	4860	None
49947_1#340.assembly	100.0	1.83	Neural Network (Specific Model)	11	0.882	170089	299.03326996197717	5343247	0.51	5260	None
49937_1#330.assembly	100.0	0.2	Neural Network (Specific Model)	11	0.88	43955	294.0592686002522	4760575	0.51	4758	None
49990_2#98.assembly	100.0	0.39	Neural Network (Specific Model)	11	0.879	160477	308.88278159483656	5057701	0.51	4803	None
49989_2#3.assembly	100.0	0.01	Neural Network (Specific Model)	11	0.883	112477	306.2717791411043	5081043	0.51	4890	None
49947_1#183.assembly	100.0	0.26	Neural Network (Specific Model)	11	0.878	265532	309.12225300092337	5709530	0.57	5415	None
49989_1#296.assembly	100.0	0.93	Neural Network (Specific Model)	11	0.883	308261	312.52949852507373	5033698	0.51	4746	None
49989_2#196.assembly	100.0	1.09	Neural Network (Specific Model)	11	0.883	190822	303.51448435689457	5331843	0.51	5178	None
49937_1#365.assembly	100.0	1.03	Neural Network (Specific Model)	11	0.88	240480	302.1091416052579	5160306	0.51	5021	None
49937_1#257.assembly	100.0	1.73	Neural Network (Specific Model)	11	0.881	147288	303.9035823170732	5421213	0.51	5248	None
49989_1#65.assembly	100.0	0.0	Neural Network (Specific Model)	11	0.888	206076	314.4190411578471	4686906	0.51	4422	None
49989_2#179.assembly	100.0	1.36	Neural Network (Specific Model)	11	0.882	197742	302.3374805598756	5279772	0.51	5144	None
49937_1#220.assembly	100.0	0.29	Neural Network (Specific Model)	11	0.88	145804	304.6291494794736	5277332	0.51	5091	None
49937_1#318.assembly	100.0	1.14	Neural Network (Specific Model)	11	0.883	173578	306.5658773527626	5137422	0.51	4941	None
49937_1#31.assembly	100.0	0.06	Neural Network (Specific Model)	11	0.879	173348	306.8717792655711	5151939	0.51	4929	None
49990_1#149.assembly	100.0	0.11	Neural Network (Specific Model)	11	0.883	271641	314.5346632431365	5399606	0.57	5063	None
49990_1#222.assembly	100.0	1.16	Neural Network (Specific Model)	11	0.882	183511	308.6624308259889	5114708	0.51	4879	None
49989_1#275.assembly	100.0	0.87	Neural Network (Specific Model)	11	0.882	382278	312.3616708648195	5050442	0.51	4764	None
49989_2#252.assembly	100.0	0.85	Neural Network (Specific Model)	11	0.88	215797	303.9189665296536	5280802	0.51	5109	None
49989_1#101.assembly	100.0	0.21	Neural Network (Specific Model)	11	0.878	292290	312.7108013937282	5508716	0.57	5166	None
49989_1#272.assembly	100.0	0.05	Neural Network (Specific Model)	11	0.878	211111	307.29403550768	5252228	0.51	5013	None
49989_1#194.assembly	100.0	0.46	Neural Network (Specific Model)	11	0.88	307934	308.13674860566	5076388	0.51	4841	None
49989_1#374.assembly	100.0	1.85	Neural Network (Specific Model)	11	0.878	202434	296.7307411464038	5544440	0.5	5478	None
49989_2#294.assembly	100.0	0.05	Neural Network (Specific Model)	11	0.886	372225	314.49356486210417	5203453	0.57	4895	None
49989_2#24.assembly	100.0	1.21	Neural Network (Specific Model)	11	0.876	193988	308.00060350030174	5231355	0.5	4971	None
49937_1#160.assembly	100.0	0.99	Neural Network (Specific Model)	11	0.874	102974	295.35715461880454	6142788	0.56	6073	None
49947_1#218.assembly	100.0	1.12	Neural Network (Specific Model)	11	0.882	209197	310.98844407758975	5115060	0.51	4846	None
49989_2#318.assembly	100.0	0.16	Neural Network (Specific Model)	11	0.88	96530	311.5495474588071	4571593	0.51	4309	None
49937_1#217.assembly	100.0	0.22	Neural Network (Specific Model)	11	0.88	366631	316.6159492164253	5431627	0.57	5041	None
49989_1#78.assembly	100.0	0.16	Neural Network (Specific Model)	11	0.881	136661	301.8201027984009	5386936	0.51	5253	None
49990_2#210.assembly	100.0	1.07	Neural Network (Specific Model)	11	0.884	123505	302.77110128617363	5104790	0.51	4976	None
49937_1#105.assembly	100.0	0.09	Neural Network (Specific Model)	11	0.88	348839	313.75111381125964	5270072	0.57	4938	None
49989_2#226.assembly	100.0	0.2	Neural Network (Specific Model)	11	0.882	390857	308.90174506828527	5531850	0.57	5272	None
49989_1#284.assembly	100.0	0.26	Neural Network (Specific Model)	11	0.886	212992	313.2049143372408	4695679	0.51	4436	None
49989_2#283.assembly	100.0	1.25	Neural Network (Specific Model)	11	0.882	222270	311.75026101482564	5069022	0.51	4789	None
49989_2#85.assembly	100.0	1.17	Neural Network (Specific Model)	11	0.882	196210	304.3148038635916	5241302	0.51	5073	None
49989_1#120.assembly	100.0	0.19	Neural Network (Specific Model)	11	0.884	190516	313.54123064043534	5077695	0.51	4778	None
49937_1#75.assembly	100.0	0.05	Neural Network (Specific Model)	11	0.881	294393	314.6490079365079	5388168	0.57	5040	None
49990_1#282.assembly	100.0	0.76	Neural Network (Specific Model)	11	0.881	324905	316.5369923161361	4901893	0.51	4555	None
49990_2#49.assembly	100.0	0.05	Neural Network (Specific Model)	11	0.887	247373	315.48271630190226	5208964	0.55	4889	None
49989_1#103.assembly	100.0	0.87	Neural Network (Specific Model)	11	0.882	183444	310.73709408825977	5068721	0.51	4804	None
49937_1#357.assembly	100.0	0.15	Neural Network (Specific Model)	11	0.881	278762	313.7464732763759	5370508	0.57	5033	None
49947_1#145.assembly	100.0	0.81	Neural Network (Specific Model)	11	0.874	101668	293.82855247885925	6069447	0.56	6031	None
49937_1#143.assembly	100.0	0.12	Neural Network (Specific Model)	11	0.839	295167	301.52876280535855	2733294	0.33	2538	None
49990_1#60.assembly	100.0	0.74	Neural Network (Specific Model)	11	0.883	192453	298.7580527086384	5538608	0.5	5464	None
49990_2#169.assembly	100.0	0.09	Neural Network (Specific Model)	11	0.883	371122	314.6750924784217	5192468	0.58	4866	None
49989_1#130.assembly	100.0	1.65	Neural Network (Specific Model)	11	0.876	213899	307.85319063004846	5212141	0.5	4952	None
49990_1#251.assembly	100.0	0.47	Neural Network (Specific Model)	11	0.878	217596	302.6829810901001	5568050	0.57	5394	None
49937_1#268.assembly	100.0	0.27	Neural Network (Specific Model)	11	0.882	185805	303.2851223362273	5217749	0.51	5068	None
49989_1#68.assembly	100.0	0.08	Neural Network (Specific Model)	11	0.882	134332	309.1618362597842	4962223	0.51	4727	None
49989_2#46.assembly	100.0	1.41	Neural Network (Specific Model)	11	0.881	239798	304.4179340312068	5239069	0.51	5063	None
49989_2#369.assembly	100.0	0.72	Neural Network (Specific Model)	11	0.882	286956	313.68064171122995	4979184	0.5	4675	None
49989_1#294.assembly	100.0	0.17	Neural Network (Specific Model)	11	0.883	94300	307.5670628183362	4916356	0.51	4712	None
49989_1#72.assembly	100.0	0.64	Neural Network (Specific Model)	11	0.88	218036	313.2559611732433	5054028	0.51	4739	None
49989_1#214.assembly	100.0	0.76	Neural Network (Specific Model)	11	0.88	488229	308.76341708542714	5225093	0.51	4975	None
49989_1#301.assembly	100.0	1.15	Neural Network (Specific Model)	11	0.878	213892	306.2188747007183	5236972	0.5	5012	None
49989_2#240.assembly	100.0	0.45	Neural Network (Specific Model)	11	0.876	292704	307.68568253380255	5678980	0.57	5399	None
49989_2#93.assembly	100.0	0.62	Neural Network (Specific Model)	11	0.88	237084	308.2574176386331	5126015	0.51	4887	None
49937_1#89.assembly	100.0	0.21	Neural Network (Specific Model)	11	0.882	302307	312.80236550934757	5568775	0.57	5242	None
49990_1#309.assembly	100.0	1.12	Neural Network (Specific Model)	11	0.883	173577	305.633794099443	5021735	0.51	4847	None
49937_1#282.assembly	100.0	1.19	Neural Network (Specific Model)	11	0.882	170271	303.39736383019965	5313233	0.51	5159	None
49990_2#310.assembly	100.0	1.24	Neural Network (Specific Model)	11	0.884	226786	308.57483818770226	5170295	0.51	4944	None
49990_2#10.assembly	100.0	0.07	Neural Network (Specific Model)	11	0.881	298605	316.8616214057508	5395217	0.57	5008	None
49989_2#62.assembly	100.0	1.15	Neural Network (Specific Model)	11	0.883	124080	301.80782918149464	5177435	0.51	5058	None
49990_1#94.assembly	100.0	1.15	Neural Network (Specific Model)	11	0.882	209197	308.95263481648556	5117272	0.51	4877	None
49989_1#229.assembly	100.0	0.06	Neural Network (Specific Model)	11	0.883	224435	314.11689070718876	5469348	0.57	5133	None
49937_1#212.assembly	100.0	0.35	Neural Network (Specific Model)	11	0.887	258090	315.1334292763158	5173608	0.5	4864	None
49989_1#168.assembly	100.0	0.46	Neural Network (Specific Model)	11	0.882	63193	302.0334852387557	5176351	0.51	5047	None
49990_2#8.assembly	100.0	1.12	Neural Network (Specific Model)	11	0.88	59473	291.5152657369016	5263679	0.5	5306	None
49990_2#242.assembly	100.0	0.36	Neural Network (Specific Model)	11	0.891	335011	314.83913590604027	5046753	0.55	4768	None
49937_1#267.assembly	100.0	0.94	Neural Network (Specific Model)	11	0.882	190808	307.6429745275267	5083543	0.51	4868	None
49989_2#150.assembly	100.0	1.2	Neural Network (Specific Model)	11	0.882	211032	302.38224533025226	5334329	0.51	5193	None
49990_2#244.assembly	100.0	0.09	Neural Network (Specific Model)	11	0.878	180638	307.24706867671694	5006561	0.51	4776	None
49989_2#334.assembly	100.0	1.16	Neural Network (Specific Model)	11	0.885	206943	307.7692622113223	5095600	0.51	4893	None
